Frame,Time,Location_X,Location_Y,Speed,gas
607142,37.004923444241285,280.0608825683594,130.36209106445312,14.238382339477539,0.0
607143,37.039352245628834,280.5380859375,130.252197265625,14.21125316619873,0.0
607144,37.075045846402645,281.0312805175781,130.13656616210938,14.177149772644043,0.0
607145,37.11446264386177,281.5738525390625,130.0068817138672,14.134800910949707,0.0
607146,37.14850254356861,282.0411071777344,129.89317321777344,14.125479698181152,0.0
607147,37.18351984396577,282.52105712890625,129.77435302734375,14.118012428283691,0.0
607148,37.21841924637556,282.9986877441406,129.65408325195312,14.110992431640625,0.0
607149,37.25282394513488,283.46630859375,129.534423828125,13.959278106689453,0.0
607150,37.28904604539275,283.95233154296875,129.40811157226562,13.802346229553223,0.0
607151,37.32203284651041,284.39013671875,129.29254150390625,13.678861618041992,0.0
607152,37.35897634550929,284.87554931640625,129.1623077392578,13.558300971984863,0.06855742633342743
607153,37.392282243818045,285.309326171875,129.04408264160156,13.462462425231934,0.06855742633342743
607154,37.42838144302368,285.7756652832031,128.9149627685547,13.370688438415527,0.1855914145708084
607155,37.46492934599519,286.24432373046875,128.78309631347656,13.290820121765137,0.1855914145708084
607156,37.498516242951155,286.6722412109375,128.660888671875,13.227301597595215,0.26601240038871765
607157,37.53386204317212,287.1200256347656,128.53106689453125,13.17052173614502,0.26601240038871765
607158,37.5701996460557,287.5784606933594,128.39797973632812,13.117083549499512,0.29677829146385193
607159,37.606833945959806,288.0392761230469,128.26593017578125,13.069249153137207,0.29677829146385193
607160,37.64274574443698,288.48992919921875,128.13804626464844,13.032343864440918,0.31751522421836853
607161,37.67746414616704,288.9247741699219,128.015625,13.00136947631836,0.31751522421836853
607162,37.71083704382181,289.3420715332031,127.89908599853516,12.974766731262207,0.30368146300315857
607163,37.74657964333892,289.7884216308594,127.775634765625,12.947928428649902,0.30368146300315857
607164,37.78197244554758,290.2298278808594,127.65480041503906,12.922175407409668,0.28053656220436096
607165,37.81642274558544,290.6589660644531,127.53865051269531,12.896693229675293,0.28053656220436096
607166,37.85122074559331,291.0919189453125,127.42282104492188,12.870316505432129,0.2589128315448761
607167,37.88453874364495,291.50592041015625,127.31334686279297,12.843815803527832,0.2589128315448761
607168,37.919104143977165,291.9348449707031,127.20124053955078,12.815103530883789,0.24102385342121124
607169,37.954519744962454,292.3736267089844,127.08795928955078,12.784090995788574,0.24102385342121124
607170,37.991287745535374,292.828369140625,126.9719467163086,12.750602722167969,0.23251532018184662
607171,38.023478243499994,293.22576904296875,126.8717041015625,12.720222473144531,0.23251532018184662
607172,38.059613943099976,293.6709899902344,126.76060485839844,12.68530559539795,0.22920742630958557
607173,38.09416714310646,294.0958251953125,126.65570068359375,12.651214599609375,0.22920742630958557
607174,38.13267174363136,294.5681457519531,126.540283203125,12.612893104553223,0.23296332359313965
607175,38.16624744608998,294.97906494140625,126.44082641601562,12.57935619354248,0.23296332359313965
607176,38.20298044383526,295.4275817871094,126.3332290649414,12.542902946472168,0.24090728163719177
607177,38.238900043070316,295.86517333984375,126.22921752929688,12.507649421691895,0.24090728163719177
607178,38.27266774326563,296.27557373046875,126.13241577148438,12.475028991699219,0.24989241361618042
607179,38.30730974301696,296.6957092285156,126.0340805053711,12.442219734191895,0.24989241361618042
607180,38.34219194576144,297.1177978515625,125.93601989746094,12.409765243530273,0.25301146507263184
607181,38.37848284468055,297.5558776855469,125.83497619628906,12.376569747924805,0.25301146507263184
607182,38.413694843649864,297.9800109863281,125.73787689208984,12.344932556152344,0.2592918574810028
607183,38.453099243342876,298.45355224609375,125.63031005859375,12.310277938842773,0.2592918574810028
607184,38.48987714573741,298.8945007324219,125.5309066772461,12.27871322631836,0.2679544985294342
607185,38.52577304467559,299.3239440917969,125.4347915649414,12.248690605163574,0.2679544985294342
607186,38.56088054552674,299.74322509765625,125.3426742553711,12.213776588439941,0.2723844349384308
607187,38.59806364402175,300.1865234375,125.25005340576172,12.156755447387695,0.2723844349384308
607188,38.632467444986105,300.5956115722656,125.17119598388672,12.081162452697754,0.3164697587490082
607189,38.66835754364729,301.0205078125,125.09825134277344,11.974910736083984,0.3164697587490082
607190,38.702919743955135,301.4280090332031,125.03702545166016,11.91624927520752,0.3367646038532257
607191,38.73585094511509,301.8160705566406,124.98490905761719,11.886889457702637,0.3367646038532257
607192,38.77333054319024,302.25726318359375,124.9342041015625,11.835297584533691,0.4716365337371826
607193,38.80882704630494,302.67401123046875,124.89669036865234,11.774301528930664,0.48991307616233826
607194,38.843468345701694,303.07965087890625,124.87065887451172,11.724870681762695,0.48991307616233826
607195,38.877989646047354,303.48284912109375,124.8554916381836,11.682902336120605,0.48991307616233826
607196,38.91212934628129,303.88134765625,124.84989929199219,11.685100555419922,0.5631123185157776
607197,38.945760544389486,304.2747497558594,124.84950256347656,11.706223487854004,0.5631123185157776
607198,38.98128134384751,304.69085693359375,124.85059356689453,11.713369369506836,0.520749568939209
607199,39.016102243214846,305.0989074707031,124.8516845703125,11.719428062438965,0.520749568939209
607200,39.05076064541936,305.5050048828125,124.85189056396484,11.714212417602539,0.4656100571155548
607201,39.082132045179605,305.8718566894531,124.84941101074219,11.688694953918457,0.4656100571155548
607202,39.1201009452343,306.313720703125,124.84022521972656,11.62509822845459,0.45443204045295715
607203,39.155169144272804,306.718505859375,124.82335662841797,11.538260459899902,0.45443204045295715
607204,39.18968444317579,307.1127624511719,124.79688262939453,11.43323802947998,0.5915610790252686
607205,39.223241444677114,307.4916076660156,124.76040649414062,11.338773727416992,0.5915610790252686
607206,39.25858724489808,307.8867492675781,124.71000671386719,11.288707733154297,0.7673898935317993
607207,39.293839544057846,308.27777099609375,124.64708709716797,11.258122444152832,0.7673898935317993
607208,39.33072704449296,308.68359375,124.56680297851562,11.239108085632324,0.7928198575973511
607209,39.3659805431962,309.0679931640625,124.47576141357422,11.229848861694336,0.7928198575973511
607210,39.40122174471617,309.4496154785156,124.37094116210938,11.271989822387695,0.7798723578453064
607211,39.4376567453146,309.8423767089844,124.24862670898438,11.32524585723877,0.7798723578453064
607212,39.47276674583554,310.2181396484375,124.11702728271484,11.36423397064209,0.6918480396270752
607213,39.50779194384813,310.5893249511719,123.97200012207031,11.396361351013184,0.6918480396270752
607214,39.543428644537926,310.9623107910156,123.810302734375,11.420047760009766,0.5554781556129456
607215,39.580439545214176,311.34521484375,123.628662109375,11.47629165649414,0.47144946455955505
607216,39.613944444805384,311.68963623046875,123.4548110961914,11.526937484741211,0.47144946455955505
607217,39.65156574547291,312.0726318359375,123.24916076660156,11.559622764587402,0.3161708116531372
607218,39.68750664591789,312.4338684082031,123.04291534423828,11.570226669311523,0.3161708116531372
607219,39.72201234474778,312.7757873535156,122.83650970458984,11.565093040466309,0.24634568393230438
607220,39.7574507445097,313.1213684082031,122.61653137207031,11.547650337219238,0.24634568393230438
607221,39.79288824647665,313.46246337890625,122.39060974121094,11.536742210388184,0.24340404570102692
607222,39.82877794653177,313.8052062988281,122.15880584716797,11.518404006958008,0.24340404570102692
607223,39.86375584453344,314.1363220214844,121.93000793457031,11.495140075683594,0.23602402210235596
607224,39.89846924319863,314.4620361328125,121.70026397705078,11.469450950622559,0.23602402210235596
607225,39.9329309463501,314.78271484375,121.47000885009766,11.442841529846191,0.2521827518939972
607226,39.96767784655094,315.1036376953125,121.23612213134766,11.41543197631836,0.2521827518939972
607227,40.00204184651375,315.419677734375,121.00465393066406,11.384921073913574,0.2718283534049988
607228,40.03774934634566,315.7475891113281,120.76553344726562,11.352200508117676,0.2718283534049988
607229,40.07230694591999,316.06463623046875,120.53534698486328,11.325814247131348,0.3030970096588135
607230,40.10646094381809,316.3777770996094,120.30906677246094,11.302589416503906,0.3030970096588135
607231,40.14070784300566,316.69189453125,120.08361053466797,11.281131744384766,0.31741949915885925
607232,40.177295345813036,317.02777099609375,119.84458923339844,11.258378028869629,0.31741949915885925
607233,40.213511146605015,317.3608703613281,119.61033630371094,11.2354154586792,0.3290913701057434
607234,40.24719314649701,317.67144775390625,119.39485931396484,11.216740608215332,0.3290913701057434
607235,40.28063754364848,317.98077392578125,119.18328857421875,11.199089050292969,0.33979663252830505
607236,40.31635324656963,318.312255859375,118.96015167236328,11.18034553527832,0.33979663252830505
607237,40.351714845746756,318.641357421875,118.74156188964844,11.166053771972656,0.34563374519348145
607238,40.38506994396448,318.9525146484375,118.5372314453125,11.154415130615234,0.34563374519348145
607239,40.41981494426727,319.2774353027344,118.32643127441406,11.141554832458496,0.34563374519348145
607240,40.45749964565039,319.6307678222656,118.10025024414062,11.12571907043457,0.34061092138290405
607241,40.49357184395194,319.96990966796875,117.88610076904297,11.112234115600586,0.34061092138290405
607242,40.5279506444931,320.2939147949219,117.68415832519531,11.100530624389648,0.3417169749736786
607243,40.561966344714165,320.6153564453125,117.48646545410156,11.088850021362305,0.3417169749736786
607244,40.596445646137,320.94146728515625,117.28731536865234,11.0781831741333,0.35300031304359436
607245,40.634009044617414,321.2967834472656,117.07120513916016,11.065247535705566,0.35300031304359436
607246,40.67061674594879,321.6430358886719,116.86146545410156,11.053937911987305,0.3473168909549713
607247,40.70452584326267,321.96380615234375,116.66786193847656,11.045550346374512,0.3473168909549713
607248,40.73818804323673,322.281982421875,116.47587585449219,11.03561782836914,0.32981961965560913
607249,40.77396824583411,322.6196594238281,116.27173614501953,11.02329158782959,0.32981961965560913
607250,40.80734894424677,322.93426513671875,116.08135223388672,11.012685775756836,0.3236522078514099
607251,40.841124944388866,323.2522277832031,115.88883209228516,11.000925064086914,0.3236522078514099
607252,40.87488264590502,323.569580078125,115.69646453857422,10.988863945007324,0.3365958034992218
607253,40.908972043544054,323.8895263671875,115.50214385986328,10.976666450500488,0.3365958034992218
607254,40.94508984312415,324.2275390625,115.29573059082031,10.961469650268555,0.3343506455421448
607255,40.97819384559989,324.53643798828125,115.10578155517578,10.949418067932129,0.3343506455421448
607256,41.013207744807005,324.8622131347656,114.90421295166016,10.936702728271484,0.3384619355201721
607257,41.04826224595308,325.18743896484375,114.70184326171875,10.923855781555176,0.3384619355201721
607258,41.08402554318309,325.5182800292969,114.49474334716797,10.91055679321289,0.3405905067920685
607259,41.11906524375081,325.8415222167969,114.2911605834961,10.898331642150879,0.3405905067920685
607260,41.15232514590025,326.1473083496094,114.09699249267578,10.886903762817383,0.3436487317085266
607261,41.18817884474993,326.4755859375,113.88645935058594,10.873651504516602,0.3436487317085266
607262,41.225368943065405,326.8147888183594,113.66699981689453,10.859559059143066,0.3463191092014313
607263,41.261538445949554,327.14349365234375,113.45259857177734,10.847407341003418,0.3463191092014313
607264,41.295759346336126,327.4535217285156,113.24880981445312,10.837774276733398,0.35169094800949097
607265,41.32758214324713,327.74090576171875,113.05839538574219,10.82979679107666,0.35169094800949097
607266,41.36424584314227,328.0705871582031,112.8377685546875,10.81783390045166,0.3468295633792877
607267,41.395692344754934,328.352294921875,112.64749145507812,10.809409141540527,0.3468295633792877
607268,41.432343043386936,328.6794738769531,112.42452239990234,10.798013687133789,0.34753814339637756
607269,41.46806934475899,328.9971923828125,112.2061767578125,10.786316871643066,0.34753814339637756
607270,41.50433574616909,329.318359375,111.98351287841797,10.774576187133789,0.35151228308677673
607271,41.539651446044445,329.6300354003906,111.76567840576172,10.764411926269531,0.35151228308677673
607272,41.57212454453111,329.91558837890625,111.5643539428711,10.756239891052246,0.3416186273097992
607273,41.60780464485288,330.22808837890625,111.34204864501953,10.745505332946777,0.34236785769462585
607274,41.64236994460225,330.5296936035156,111.12577056884766,10.735037803649902,0.34236785769462585
607275,41.67681094631553,330.8291320800781,110.90933990478516,10.724637031555176,0.34236785769462585
607276,41.71204924583435,331.1343688964844,110.68698120117188,10.713683128356934,0.3585089445114136
607277,41.748136945068836,331.44573974609375,110.458251953125,10.702095985412598,0.3474903404712677
607278,41.78182854503393,331.7353515625,110.24381256103516,10.693314552307129,0.3474903404712677
607279,41.81707354635,332.03717041015625,110.01862335205078,10.683265686035156,0.35240861773490906
607280,41.84953374415636,332.3143615722656,109.81053161621094,10.675691604614258,0.35240861773490906
607281,41.885364543646574,332.61932373046875,109.58002471923828,10.665314674377441,0.35259073972702026
607282,41.92018614336848,332.9146728515625,109.35527038574219,10.65567398071289,0.35259073972702026
607283,41.95407984405756,333.20111083984375,109.13577270507812,10.647196769714355,0.35669589042663574
607284,41.988435845822096,333.4906311035156,108.91246795654297,10.638461112976074,0.35669589042663574
607285,42.023794043809175,333.78759765625,108.68196868896484,10.629117965698242,0.3573852479457855
607286,42.05747874453664,334.06976318359375,108.46180725097656,10.621650695800781,0.3573852479457855
607287,42.092322543263435,334.36065673828125,108.23343658447266,10.613139152526855,0.35857394337654114
607288,42.12997564300895,334.67413330078125,107.98600006103516,10.60127067565918,0.35857394337654114
607289,42.163275744766,334.9505310058594,107.76658630371094,10.595623970031738,0.36463677883148193
607290,42.19948484376073,335.25006103515625,107.5272445678711,10.586613655090332,0.36463677883148193
607291,42.23442854359746,335.5382995605469,107.29568481445312,10.579543113708496,0.36348384618759155
607292,42.26616844534874,335.7995300292969,107.08489227294922,10.575249671936035,0.36348384618759155
607293,42.30077964439988,336.083740234375,106.85446166992188,10.568431854248047,0.35980793833732605
607294,42.33487644419074,336.36297607421875,106.62696838378906,10.561457633972168,0.35980793833732605
607295,42.370788145810366,336.6561584472656,106.38676452636719,10.55234432220459,0.360048770904541
607296,42.40438924357295,336.9297180175781,106.16139221191406,10.54601001739502,0.360048770904541
607297,42.439388643950224,337.21380615234375,105.92599487304688,10.538113594055176,0.360048770904541
607298,42.47473644465208,337.4998474121094,105.68772888183594,10.530104637145996,0.3621775805950165
607299,42.510177444666624,337.7860107421875,105.44840240478516,10.522285461425781,0.36492154002189636
607300,42.54810594394803,338.0912780761719,105.19180297851562,10.5114107131958,0.36492154002189636
607301,42.58221224322915,338.3650817871094,104.96052551269531,10.506824493408203,0.3713885545730591
607302,42.62109834328294,338.6761169433594,104.69609069824219,10.495455741882324,0.3713885545730591
607303,42.659611746668816,338.9832458496094,104.43364715576172,10.48597240447998,0.36048251390457153
607304,42.6940906457603,339.257568359375,104.19827270507812,10.483290672302246,0.37243857979774475
607305,42.731293845921755,339.5528869628906,103.94381713867188,10.475892066955566,0.37243857979774475
607306,42.76765454560518,339.8408508300781,103.69471740722656,10.470224380493164,0.37243857979774475
607307,42.801827643066645,340.1109313964844,103.46018981933594,10.467181205749512,0.36846718192100525
607308,42.83961284533143,340.4089050292969,103.2004165649414,10.458856582641602,0.36846718192100525
607309,42.87562694400549,340.6921081542969,102.95230865478516,10.453497886657715,0.37542176246643066
607310,42.91103184595704,340.9697265625,102.707763671875,10.448970794677734,0.37542176246643066
607311,42.945092245936394,341.2361755371094,102.47189331054688,10.445745468139648,0.37265294790267944
607312,42.97881934419274,341.49920654296875,102.23773956298828,10.442282676696777,0.37265294790267944
607313,43.01298964396119,341.7649841308594,101.99982452392578,10.437613487243652,0.3676455616950989
607314,43.04738864302635,342.0315856933594,101.75960540771484,10.43238353729248,0.3676455616950989
607315,43.08213544636965,342.3001403808594,101.51636505126953,10.426948547363281,0.36737707257270813
607316,43.11711384356022,342.5696716308594,101.2709732055664,10.421076774597168,0.36737707257270813
607317,43.15217384323478,342.83917236328125,101.02449798583984,10.415099143981934,0.3684379756450653
607318,43.186907045543194,343.10540771484375,100.77978515625,10.409530639648438,0.3684379756450653
607319,43.220363546162844,343.3610534667969,100.54344177246094,10.404869079589844,0.36979326605796814
607320,43.25509664416313,343.62548828125,100.29734802246094,10.398823738098145,0.36979326605796814
607321,43.29086784645915,343.8969421386719,100.0433120727539,10.391912460327148,0.37036243081092834
607322,43.32301914319396,344.1403503417969,99.81449127197266,10.389076232910156,0.37036243081092834
607323,43.356891844421625,344.39605712890625,99.57289123535156,10.384172439575195,0.3701912462711334
607324,43.39132674410939,344.6551818847656,99.32673645019531,10.378442764282227,0.3701912462711334
