Frame,Time,Location_X,Location_Y,Speed,gas
606995,31.934050146490335,281.7933654785156,129.91629028320312,0.42491626739501953,0.0
606996,31.94238354638219,281.7933654785156,129.91629028320312,0.506583571434021,0.0
606997,31.950716946274042,281.7933654785156,129.91629028320312,0.5882509350776672,0.0
606998,31.96087234467268,281.7933654785156,129.91629028320312,0.6877738237380981,0.0
606999,31.971250243484974,281.7933654785156,129.91629028320312,0.7894771695137024,0.0
607000,31.98867344483733,281.7933654785156,129.91629028320312,0.9602245092391968,0.0
607001,32.00353264436126,281.7933654785156,129.91629028320312,1.1058446168899536,0.0
607002,32.02561254426837,281.7933654785156,129.91629028320312,1.3222275972366333,0.0
607003,32.04473874345422,281.7933654785156,129.91629028320312,1.5096644163131714,0.0
607004,32.06352584436536,281.7933654785156,129.91629028320312,1.6937779188156128,0.0
607005,32.081423845142126,281.7962951660156,129.9155731201172,1.4938243627548218,0.0
607006,32.10156374424696,281.7980041503906,129.91513061523438,1.2022475004196167,0.0
607007,32.11975114420056,281.7987976074219,129.91493225097656,0.9920051097869873,0.0
607008,32.14198014512658,281.7992858886719,129.91481018066406,0.5960489511489868,0.0
607009,32.15964134410024,281.7994384765625,129.91477966308594,0.5960489511489868,0.0
607010,32.18307374417782,281.7994384765625,129.91476440429688,0.4138810634613037,0.0
607011,32.2068778462708,281.79937744140625,129.91477966308594,0.26538658142089844,0.0
607012,32.229500345885754,281.7992858886719,129.91481018066406,0.1509937047958374,0.0
607013,32.25097134336829,281.7991638183594,129.9148406982422,0.06410456448793411,0.0
607014,32.269700445234776,281.799072265625,129.91485595703125,0.005204510875046253,0.0
607015,32.29143954440951,281.7989807128906,129.91488647460938,0.05125313997268677,0.0
607016,32.3093201443553,281.79888916015625,129.91490173339844,0.08565548807382584,0.0
607017,32.33906854316592,281.79876708984375,129.91493225097656,0.12614764273166656,0.0
607018,32.363170843571424,281.7986755371094,129.9149627685547,0.14668521285057068,0.0
607019,32.39961964637041,281.798583984375,129.9149932861328,0.16080954670906067,0.0
607020,32.42865714430809,281.79852294921875,129.9149932861328,0.16080954670906067,0.0
607021,32.47344444319606,281.7984313964844,129.91502380371094,0.13667435944080353,0.0
607022,32.505417846143246,281.79833984375,129.9150390625,0.13667435944080353,0.0
607023,32.54458674415946,281.7983093261719,129.9150390625,0.11734610050916672,0.0
607024,32.577841345220804,281.79827880859375,129.91505432128906,0.10094883292913437,0.0
607025,32.61718824505806,281.7982482910156,129.91506958007812,0.08122877031564713,0.0
607026,32.6482119448483,281.7982177734375,129.91506958007812,0.06800023466348648,0.0
607027,32.687964644283056,281.7981872558594,129.9150848388672,0.04091205075383186,0.0
607028,32.720312144607306,281.7981872558594,129.9150848388672,0.04091205075383186,0.0
607029,32.75773234665394,281.79815673828125,129.91506958007812,0.02936137095093727,0.0
607030,32.79903554543853,281.79815673828125,129.9150848388672,0.020336532965302467,1.0
607031,32.840433444827795,281.79815673828125,129.9150848388672,0.012848339974880219,1.0
607032,32.87888064607978,281.7981262207031,129.9150848388672,0.007013197988271713,1.0
607033,32.91592384502292,281.7981262207031,129.91510009765625,0.003809091169387102,1.0
607034,32.95416194573045,281.7981262207031,129.91510009765625,0.001101774163544178,1.0
607035,32.99401204288006,281.7981262207031,129.91510009765625,0.0008130486821755767,1.0
607036,33.031449645757675,281.7981262207031,129.91510009765625,0.0004173857159912586,1.0
607037,33.07009644433856,281.7981262207031,129.91510009765625,0.0015782074769958854,1.0
607038,33.10912514477968,281.7981262207031,129.91510009765625,0.0021030812058597803,1.0
607039,33.14483964443207,281.7981262207031,129.91510009765625,0.0017547419993206859,1.0
607040,33.181594744324684,281.7981262207031,129.91510009765625,0.0020286848302930593,1.0
607041,33.219491943717,281.798095703125,129.91510009765625,0.0021061040461063385,1.0
607042,33.256866443902254,281.798095703125,129.91510009765625,0.0017971707275137305,1.0
607043,33.29260944575071,281.798095703125,129.91510009765625,0.0013395596761256456,1.0
607044,33.33134764432907,281.798095703125,129.91510009765625,0.0015879248967394233,1.0
607045,33.369370345026255,281.798095703125,129.91510009765625,0.0011469365563243628,1.0
607046,33.405100144445896,281.798095703125,129.91510009765625,0.000579185551032424,1.0
607047,33.444959443062544,281.798095703125,129.91510009765625,0.000130672546220012,1.0
607048,33.48169254511595,281.798095703125,129.91510009765625,0.0002485848090145737,1.0
607049,33.52011004462838,281.798095703125,129.91510009765625,0.00019859323219861835,1.0
607050,33.55857724323869,281.798095703125,129.91510009765625,0.00025207523140124977,1.0
607051,33.599517945200205,281.798095703125,129.91510009765625,0.00047274588723666966,1.0
607052,33.64057704433799,281.798095703125,129.91510009765625,0.00017948153254110366,1.0
607053,33.680511843413115,281.798095703125,129.91510009765625,0.0009488868527114391,1.0
607054,33.72087774425745,281.798095703125,129.91510009765625,0.0003193378506693989,1.0
607055,33.76091694459319,281.798095703125,129.91510009765625,0.00016519070777576417,1.0
607056,33.79875674471259,281.798095703125,129.91510009765625,0.0007264614105224609,1.0
607057,33.84207734465599,281.798095703125,129.91510009765625,9.818076796364039e-05,1.0
607058,33.878313943743706,281.798095703125,129.91510009765625,6.567954551428556e-05,1.0
607059,33.91511844471097,281.798095703125,129.91510009765625,0.00017291068797931075,1.0
607060,33.95165774598718,281.798095703125,129.91510009765625,0.00011996271496172994,1.0
607061,33.98802674561739,281.798095703125,129.91510009765625,9.030342334881425e-05,1.0
607062,34.02540484443307,281.798095703125,129.91510009765625,0.00022911070846021175,1.0
607063,34.06295324489474,281.798095703125,129.91510009765625,0.00019499778863973916,1.0
607064,34.10235974565148,281.798095703125,129.91510009765625,0.0004017353057861328,1.0
607065,34.1402463465929,281.798095703125,129.91510009765625,3.516207652864978e-05,1.0
607066,34.17637364566326,281.798095703125,129.91510009765625,0.00023917197540868074,1.0
607067,34.21288054436445,281.798095703125,129.91510009765625,0.00011476516374386847,1.0
607068,34.25005944445729,281.798095703125,129.91510009765625,1.692772639216855e-05,1.0
607069,34.28915374353528,281.798095703125,129.91510009765625,3.71456153516192e-05,1.0
607070,34.32638904452324,281.798095703125,129.91510009765625,0.00022852896654512733,1.0
607071,34.36674204468727,281.798095703125,129.91510009765625,0.0007467174436897039,1.0
607072,34.402746345847845,281.798095703125,129.91510009765625,2.626423338369932e-05,1.0
607073,34.442529544234276,281.8061218261719,129.9129180908203,0.3646075427532196,1.0
607074,34.48032044619322,281.8320007324219,129.9060821533203,0.8286335468292236,1.0
607075,34.5183413438499,281.87518310546875,129.89486694335938,1.2965402603149414,1.0
607076,34.55537114292383,281.9334716796875,129.87989807128906,1.7520081996917725,1.0
607077,34.593528643250465,282.01031494140625,129.8602752685547,2.219951868057251,1.0
607078,34.631612345576286,282.1039123535156,129.83642578125,2.6860523223876953,1.0
607079,34.66931354627013,282.2132263183594,129.80859375,3.145641565322876,1.0
607080,34.706549145281315,282.3371887207031,129.7763214111328,3.5954208374023438,1.0
