index,x,y,z
505,-361.16064453125,-80.50386047363281,0.0
506,-362.4344177246094,-78.71505737304688,0.0
507,-363.6794128417969,-76.90611267089844,0.0
508,-364.89532470703125,-75.07747650146484,0.0
509,-366.081787109375,-73.22962188720703,0.0
510,-367.23858642578125,-71.36302185058594,0.0
511,-368.3653259277344,-69.4781494140625,0.0
512,-369.4617919921875,-67.57549285888672,0.0
513,-370.52764892578125,-65.65553283691406,0.0
514,-371.5626525878906,-63.71876907348633,0.0
515,-372.5665588378906,-61.76569366455078,0.0
516,-373.5390625,-59.79680633544922,0.0
517,-374.47998046875,-57.81261444091797,0.0
518,-375.3890075683594,-55.81361389160156,0.0
519,-376.26593017578125,-53.80033874511719,0.0
520,-377.11053466796875,-51.77328109741211,0.0
521,-377.9226379394531,-49.73297119140625,0.0
522,-378.7019348144531,-47.679931640625,0.0
523,-379.44830322265625,-45.61468505859375,0.0
524,-380.1615295410156,-43.53776550292969,0.0
525,-380.8414611816406,-41.44969177246094,0.0
526,-381.4878845214844,-39.35101318359375,0.0
527,-382.10064697265625,-37.24225997924805,0.0
528,-382.6795654296875,-35.12397384643555,0.0
529,-383.22454833984375,-32.9966926574707,0.0
530,-383.73541259765625,-30.860971450805664,0.0
531,-384.2120666503906,-28.71734619140625,0.0
532,-384.65435791015625,-26.566368103027344,0.0
533,-385.0621337890625,-24.408592224121094,0.0
534,-385.4353942871094,-22.244564056396484,0.0
535,-385.7739562988281,-20.074844360351562,0.0
536,-386.0777587890625,-17.899980545043945,0.0
537,-386.3467102050781,-15.720541000366211,0.0
538,-386.5807800292969,-13.537077903747559,0.0
539,-386.7798767089844,-11.350141525268555,0.0
540,-386.9439697265625,-9.160306930541992,0.0
541,-387.072998046875,-6.96812105178833,0.0
542,-387.16693115234375,-4.774157524108887,0.0
543,-387.22576904296875,-2.578965425491333,0.0
544,-387.24945068359375,-0.3831191658973694,0.0
545,-387.238037109375,1.812825083732605,0.0
546,-387.19146728515625,4.0083112716674805,0.0
547,-387.1097717285156,6.202764987945557,0.0
548,-386.99298095703125,8.395637512207031,0.0
549,-386.84112548828125,10.58635425567627,0.0
550,-386.65423583984375,12.774367332458496,0.0
551,-386.432373046875,14.959104537963867,0.0
552,-386.1755676269531,17.140010833740234,0.0
553,-385.8839111328125,19.31653594970703,0.0
554,-385.5574645996094,21.48811149597168,0.0
555,-385.1963195800781,23.654191970825195,0.0
556,-384.800537109375,25.814208984375,0.0
557,-384.37030029296875,27.96762466430664,0.0
558,-383.9056396484375,30.113876342773438,0.0
559,-383.4067077636719,32.25242233276367,0.0
560,-382.87359619140625,34.38270950317383,0.0
561,-382.3064880371094,36.50419235229492,0.0
562,-381.70550537109375,38.616336822509766,0.0
563,-381.07080078125,40.718589782714844,0.0
564,-380.402587890625,42.8104248046875,0.0
565,-379.7009582519531,44.89129638671875,0.0
566,-378.96612548828125,46.96067810058594,0.0
567,-378.1982727050781,49.01803207397461,0.0
568,-377.3975830078125,51.06283950805664,0.0
569,-376.5643310546875,53.09458541870117,0.0
570,-375.6986389160156,55.11273193359375,0.0
571,-374.80078125,57.11676788330078,0.0
572,-373.8710021972656,59.10618209838867,0.0
573,-372.9094543457031,61.080474853515625,0.0
574,-371.91650390625,63.039119720458984,0.0
575,-370.892333984375,64.98162841796875,0.0
576,-369.8371887207031,66.90750885009766,0.0
577,-368.7513427734375,68.81625366210938,0.0
578,-367.6351318359375,70.70738983154297,0.0
579,-366.48883056640625,72.5804214477539,0.0
580,-365.3126525878906,74.43487548828125,0.0
581,-364.1070251464844,76.27027130126953,0.0
582,-362.8721008300781,78.08614349365234,0.0
583,-361.60833740234375,79.88201904296875,0.0
584,-360.3160400390625,81.65745544433594,0.0
585,-358.99542236328125,83.4119873046875,0.0
586,-357.6469421386719,85.14515686035156,0.0
587,-356.2709045410156,86.8565444946289,0.0
588,-354.8676452636719,88.54568481445312,0.0
589,-353.43756103515625,90.212158203125,0.0
590,-351.9809875488281,91.85554504394531,0.0
591,-350.498291015625,93.47541809082031,0.0
592,-348.9898986816406,95.07135009765625,0.0
593,-347.4561462402344,96.64295959472656,0.0
594,-345.8974609375,98.1898193359375,0.0
595,-344.314208984375,99.7115478515625,0.0
596,-342.7068176269531,101.2077407836914,0.0
597,-341.07568359375,102.67803955078125,0.0
598,-339.4212646484375,104.12203979492188,0.0
599,-337.7439270019531,105.53939819335938,0.0
600,-336.0441589355469,106.92972564697266,0.0
601,-334.32232666015625,108.29268646240234,0.0
602,-332.57891845703125,109.6279296875,0.0
603,-330.81439208984375,110.93510437011719,0.0
604,-329.0291748046875,112.21388244628906,0.0
605,-327.22369384765625,113.46392822265625,0.0
606,-325.3984680175781,114.6849365234375,0.0
607,-323.5539245605469,115.87657928466797,0.0
608,-321.6905822753906,117.0385513305664,0.0
609,-319.808837890625,118.17057800292969,0.0
610,-317.9092712402344,119.27234649658203,0.0
611,-315.9923095703125,120.34358215332031,0.0
612,-314.0584411621094,121.3840103149414,0.0
613,-312.1081848144531,122.39336395263672,0.0
614,-310.14202880859375,123.37139129638672,0.0
615,-308.16046142578125,124.31782531738281,0.0
616,-306.1640319824219,125.23243713378906,0.0
617,-304.1531982421875,126.11499786376953,0.0
618,-302.1285400390625,126.96527099609375,0.0
619,-300.0904846191406,127.78304290771484,0.0
620,-298.0396423339844,128.56809997558594,0.0
