index,x,y,z
115,378.93255615234375,-35.57330322265625,0.0
116,378.3468933105469,-37.63158416748047,0.0
117,377.7283630371094,-39.68022918701172,0.0
118,377.0771789550781,-41.718719482421875,0.0
119,376.3934631347656,-43.74652862548828,0.0
120,375.6773681640625,-45.76313781738281,0.0
121,374.9291076660156,-47.768028259277344,0.0
122,374.1488342285156,-49.76069259643555,0.0
123,373.3368225097656,-51.740623474121094,0.0
124,372.49322509765625,-53.707305908203125,0.0
125,371.6182556152344,-55.66023635864258,0.0
126,370.7121887207031,-57.59892272949219,0.0
127,369.775146484375,-59.522865295410156,0.0
128,368.8075256347656,-61.43156433105469,0.0
129,367.8094482421875,-63.32454299926758,0.0
130,366.7812194824219,-65.20130920410156,0.0
131,365.72308349609375,-67.0613784790039,0.0
132,364.6353454589844,-68.90428924560547,0.0
133,363.51824951171875,-70.72955322265625,0.0
134,362.3720703125,-72.53671264648438,0.0
135,361.1971740722656,-74.32530975341797,0.0
136,359.9937744140625,-76.09487915039062,0.0
137,358.7622375488281,-77.84495544433594,0.0
138,357.50286865234375,-79.57511901855469,0.0
139,356.2159423828125,-81.28490447998047,0.0
140,354.90185546875,-82.97388458251953,0.0
141,353.5609130859375,-84.64161682128906,0.0
142,352.19342041015625,-86.28768920898438,0.0
143,350.7998352050781,-87.91166687011719,0.0
144,349.38037109375,-89.51314544677734,0.0
145,347.93548583984375,-91.09170532226562,0.0
146,346.4655456542969,-92.64694213867188,0.0
147,344.9709167480469,-94.17847442626953,0.0
148,343.4519958496094,-95.6858901977539,0.0
149,341.90911865234375,-97.16880798339844,0.0
150,340.34271240234375,-98.6268539428711,0.0
151,338.753173828125,-100.05965423583984,0.0
152,337.14093017578125,-101.46683502197266,0.0
153,335.5063781738281,-102.8480453491211,0.0
154,333.8499450683594,-104.20292663574219,0.0
155,332.1720275878906,-105.5311279296875,0.0
156,330.47308349609375,-106.83231353759766,0.0
157,328.7535400390625,-108.10615539550781,0.0
158,327.01385498046875,-109.35232543945312,0.0
159,325.2544250488281,-110.57049560546875,0.0
160,323.4757385253906,-111.76036071777344,0.0
161,321.6782531738281,-112.92162322998047,0.0
162,319.8623962402344,-114.05396270751953,0.0
163,318.0286560058594,-115.15711975097656,0.0
164,316.1775207519531,-116.23078918457031,0.0
165,314.3094482421875,-117.27471160888672,0.0
166,312.4248962402344,-118.28861236572266,0.0
167,310.52435302734375,-119.27222442626953,0.0
168,308.6083679199219,-120.22530364990234,0.0
169,306.67730712890625,-121.1476058959961,0.0
170,304.7318115234375,-122.03890228271484,0.0
171,302.7722473144531,-122.8989486694336,0.0
172,300.7991943359375,-123.7275390625,0.0
173,298.8131408691406,-124.52445983886719,0.0
174,296.8145751953125,-125.28949737548828,0.0
175,294.80401611328125,-126.0224609375,0.0
176,292.78204345703125,-126.72315979003906,0.0
177,290.74908447265625,-127.39141845703125,0.0
178,288.7056579589844,-128.02706909179688,0.0
179,286.65240478515625,-128.6299591064453,0.0
180,284.5896911621094,-129.1999053955078,0.0
181,282.5181579589844,-129.73678588867188,0.0
182,280.4383239746094,-130.24044799804688,0.0
183,278.35064697265625,-130.7107696533203,0.0
184,276.2557373046875,-131.1476287841797,0.0
185,274.1540832519531,-131.55091857910156,0.0
186,272.0462951660156,-131.92051696777344,0.0
187,269.9328308105469,-132.25636291503906,0.0
188,267.8142395019531,-132.55833435058594,0.0
189,265.6911315917969,-132.82640075683594,0.0
190,263.5639953613281,-133.06044006347656,0.0
191,261.4333801269531,-133.2604217529297,0.0
192,259.2998352050781,-133.42630004882812,0.0
193,257.1639099121094,-133.55799865722656,0.0
194,255.0261688232422,-133.655517578125,0.0
195,252.8871307373047,-133.7188262939453,0.0
196,250.0,-133.75,0.0
197,250.0,-133.75,0.0
198,248.0,-133.75,0.0
199,246.0,-133.75,0.0
200,244.0,-133.75,0.0
201,242.0,-133.75,0.0
202,240.0,-133.75,0.0
203,238.0,-133.75,0.0
204,236.0,-133.75,0.0
205,234.0,-133.75,0.0
206,232.0,-133.75,0.0
207,230.0,-133.75,0.0
208,228.0,-133.75,0.0
209,226.0,-133.75,0.0
210,224.0,-133.75,0.0
211,222.0,-133.75,0.0
212,220.0,-133.75,0.0
213,218.0,-133.75,0.0
214,216.0,-133.75,0.0
215,214.0,-133.75,0.0
216,212.0,-133.75,0.0
217,210.0,-133.75,0.0
218,208.0,-133.75,0.0
219,206.0,-133.75,0.0
220,204.0,-133.75,0.0
221,202.0,-133.75,0.0
222,200.0,-133.75,0.0
223,198.0,-133.75,0.0
224,196.0,-133.75,0.0
225,194.0,-133.75,0.0
226,192.0,-133.75,0.0
227,190.0,-133.75,0.0
228,188.0,-133.75,0.0
229,186.0,-133.75,0.0
230,184.0,-133.75,0.0
231,182.0,-133.75,0.0
232,180.0,-133.75,0.0
233,178.0,-133.75,0.0
234,176.0,-133.75,0.0
235,174.0,-133.75,0.0
236,172.0,-133.75,0.0
237,170.0,-133.75,0.0
238,168.0,-133.75,0.0
239,166.0,-133.75,0.0
240,164.0,-133.75,0.0
241,162.0,-133.75,0.0
242,160.0,-133.75,0.0
243,158.0,-133.75,0.0
244,156.0,-133.75,0.0
245,154.0,-133.75,0.0
246,152.0,-133.75,0.0
247,150.0,-133.75,0.0
248,148.0,-133.75,0.0
249,146.0,-133.75,0.0
250,144.0,-133.75,0.0
251,142.0,-133.75,0.0
252,140.0,-133.75,0.0
253,138.0,-133.75,0.0
254,136.0,-133.75,0.0
255,134.0,-133.75,0.0
256,132.0,-133.75,0.0
257,130.0,-133.75,0.0
258,128.0,-133.75,0.0
259,126.0,-133.75,0.0
260,124.0,-133.75,0.0
261,122.0,-133.75,0.0
262,120.0,-133.75,0.0
263,118.0,-133.75,0.0
264,116.0,-133.75,0.0
265,114.0,-133.75,0.0
266,112.0,-133.75,0.0
267,110.0,-133.75,0.0
268,108.0,-133.75,0.0
269,106.0,-133.75,0.0
270,104.0,-133.75,0.0
271,102.0,-133.75,0.0
272,100.0,-133.75,0.0
273,98.0,-133.75,0.0
274,96.0,-133.75,0.0
275,94.0,-133.75,0.0
276,92.0,-133.75,0.0
277,90.0,-133.75,0.0
278,88.0,-133.75,0.0
279,86.0,-133.75,0.0
280,84.0,-133.75,0.0
281,82.0,-133.75,0.0
282,80.0,-133.75,0.0
283,78.0,-133.75,0.0
284,76.0,-133.75,0.0
285,74.0,-133.75,0.0
286,72.0,-133.75,0.0
287,70.0,-133.75,0.0
288,68.0,-133.75,0.0
289,66.0,-133.75,0.0
290,64.0,-133.75,0.0
291,62.0,-133.75,0.0
292,60.0,-133.75,0.0
293,58.0,-133.75,0.0
294,56.0,-133.75,0.0
295,54.0,-133.75,0.0
296,52.0,-133.75,0.0
297,50.0,-133.75,0.0
298,48.0,-133.75,0.0
299,46.0,-133.75,0.0
300,44.0,-133.75,0.0
301,42.0,-133.75,0.0
302,40.0,-133.75,0.0
303,38.0,-133.75,0.0
304,36.0,-133.75,0.0
305,34.0,-133.75,0.0
306,32.0,-133.75,0.0
307,30.0,-133.75,0.0
308,28.0,-133.75,0.0
309,26.0,-133.75,0.0
310,24.0,-133.75,0.0
311,22.0,-133.75,0.0
312,20.0,-133.75,0.0
313,18.0,-133.75,0.0
